stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2020060500 02   51.2 20580 -64.1 -89.5  23   3.7   2
466920 2020060500 06   50.8 20634 -64.2 -89.4  18   5.0   2
466920 2020060500 10   50.0 20732 -64.1 -89.0  27   7.0   2
466920 2020060500 02   48.9 20865 -64.8 -89.3  47   9.6   2
466920 2020060500 06   45.3 21329 -64.2 -89.6 108  10.8   2
466920 2020060500 06   40.5 22038 -58.5 -87.4  65  10.7   1
466920 2020060500 04   38.5 22343 -58.5 -87.5  85  15.6   1
466920 2020060500 02   38.0 22436 -58.1 -87.2  93  15.1   1
466920 2020060500 06   37.2 22567 -59.0 -87.3 102  13.6   1
466920 2020060500 20   34.8 22983 -59.8 -87.8 113   6.3   1
466920 2020060512 01 1005.6 00011  30.8  24.5 236   2.0  69
466920 2020060512 10 1000.0 00062  30.3  23.9 246   3.3  68
466920 2020060512 06  993.0 00123  29.8  23.7 249   5.4  69
466920 2020060512 06  930.1 00707  24.8  22.8 221   5.0  88
466920 2020060512 10  925.0 00755  24.3  22.7 225   6.0  90
466920 2020060512 02  861.7 01374  19.7  19.6 232  13.7  99
466920 2020060512 10  850.0 01491  19.1  18.1 233  13.8  94
466920 2020060512 02  849.3 01499  19.1  17.9 233  13.9  93
466920 2020060512 04  833.3 01664  20.1  15.0 235  15.4  72
466920 2020060512 02  832.8 01670  20.1  14.9 235  15.5  71
466920 2020060512 02  753.2 02529  14.1   9.5 240  16.1  73
466920 2020060512 02  750.0 02564  14.0  10.5 241  16.1  79
466920 2020060512 10  700.0 03143  11.1   5.2 237  14.2  67
466920 2020060512 02  665.9 03560   8.9   2.1 246  15.8  62
466920 2020060512 06  589.3 04562   3.0  -1.4 252  19.9  72
466920 2020060512 02  578.1 04718   1.9  -2.0 250  19.6  75
466920 2020060512 04  547.5 05157  -0.3  -5.6 250  20.3  67
466920 2020060512 02  510.4 05714  -3.3  -9.8 243  18.2  60
466920 2020060512 10  500.0 05877  -4.0 -13.4 236  16.9  48
466920 2020060512 02  494.9 05958  -4.0 -22.0 237  16.3  23
466920 2020060512 02  482.2 06164  -4.8 -20.7 235  17.3  27
466920 2020060512 02  457.8 06569  -8.3 -15.1 229  15.0  57
466920 2020060512 06  456.9 06583  -8.4 -15.3 228  14.9  57
466920 2020060512 02  445.5 06778  -9.8 -21.0 233  15.8  39
466920 2020060512 02  427.0 07104 -11.8 -16.9 234  13.9  66
466920 2020060512 06  401.5 07574 -15.1 -22.1 250  12.8  55
466920 2020060512 10  400.0 07603 -15.3 -22.4 251  12.8  54
466920 2020060512 02  393.0 07736 -15.5 -27.3 250  12.2  35
466920 2020060512 02  379.8 07993 -17.3 -22.7 250  12.7  62
466920 2020060512 02  375.6 08076 -17.8 -27.3 253  14.0  43
466920 2020060512 02  364.3 08306 -19.8 -25.4 254  12.9  61
466920 2020060512 02  362.0 08352 -20.1 -32.3 254  12.6  32
466920 2020060512 02  355.0 08495 -21.1 -27.2 259  12.2  58
466920 2020060512 02  351.1 08579 -21.7 -31.5 256  12.9  40
466920 2020060512 06  347.1 08660 -22.1 -30.4 251  13.7  47
466920 2020060512 06  336.8 08881 -23.9 -29.3 269  13.1  61
466920 2020060512 02  333.7 08948 -24.5 -30.3 269  13.5  58
466920 2020060512 02  328.2 09073 -25.2 -25.8 270  15.8  94
466920 2020060512 02  313.6 09400 -27.4 -27.5 271  15.7  99
466920 2020060512 02  306.0 09575 -29.1 -30.5 269  15.7  87
466920 2020060512 02  302.9 09650 -29.6 -39.7 266  15.6  36
466920 2020060512 10  300.0 09716 -29.6 -37.8 265  14.7  45
466920 2020060512 06  294.8 09840 -30.0 -37.2 261  14.1  49
466920 2020060512 02  284.1 10103 -31.3 -37.9 281  16.7  52
466920 2020060512 06  279.4 10221 -32.3 -37.8 286  16.6  58
466920 2020060512 02  268.0 10512 -34.9 -37.2 289  14.8  79
466920 2020060512 02  265.4 10581 -35.1 -42.5 290  14.8  47
466920 2020060512 10  250.0 10996 -38.2 -47.7 292  13.9  36
466920 2020060512 02  232.3 11496 -41.9 -56.7 288  12.2  18
466920 2020060512 02  227.9 11625 -43.1 -50.2 288  11.4  46
466920 2020060512 06  227.0 11653 -43.3 -50.6 288  11.2  45
466920 2020060512 02  221.2 11826 -44.5 -56.0 297  10.3  27
466920 2020060512 04  220.4 11850 -44.7 -55.6 298  10.3  28
466920 2020060512 06  212.0 12107 -47.1 -56.5 312  11.3  33
466920 2020060512 10  200.0 12493 -50.8 -57.3 313  14.0  46
466920 2020060512 02  198.5 12541 -51.3 -57.7 313  14.1  47
466920 2020060512 02  195.7 12632 -52.1 -55.5 312  14.3  66
466920 2020060512 04  189.6 12836 -54.0 -57.9 309  13.1  62
466920 2020060512 02  188.2 12882 -54.4 -58.6 309  13.9  59
466920 2020060512 06  169.4 13551 -59.2 -66.2 306  24.0  40
466920 2020060512 02  168.0 13604 -59.0 -66.4 309  23.7  38
466920 2020060512 06  156.2 14055 -62.2 -68.0 325  14.6  46
466920 2020060512 10  150.0 14306 -64.5 -68.9 311  11.3  55
466920 2020060512 06  147.0 14423 -65.5 -69.6 306   9.7  57
466920 2020060512 06  138.1 14802 -69.1 -73.3 303   8.5  55
466920 2020060512 06  132.8 15035 -71.3 -75.9 277   5.2  51
466920 2020060512 02  128.0 15250 -72.9 -76.1 280   8.8  62
466920 2020060512 06  125.7 15359 -72.9 -78.5 285   9.8  43
466920 2020060512 02  121.9 15538 -72.5 -83.7 266   7.1  18
466920 2020060512 06  117.5 15751 -74.2 -82.2 259   5.8  29
466920 2020060512 02  113.1 15975 -74.3 -79.8 272   5.7  44
466920 2020060512 06  110.5 16108 -75.1 -82.2 278   5.1  33
466920 2020060512 04  107.4 16276 -74.4 -85.3 327   1.2  18
466920 2020060512 02  104.7 16425 -74.6 -87.4  11   2.4  13
466920 2020060512 02  100.1 16687 -76.7 -85.6  14   3.1  24
466920 2020060512 10  100.0 16690 -76.7 -85.6  14   3.1  25
466920 2020060512 03   94.5 17012 -78.4 -87.1   6   4.1  25
466920 2020060512 02   89.8 17306 -75.7 -88.0  89   3.6  14
466920 2020060512 06   86.4 17526 -76.9 -88.8  63   5.7  14
466920 2020060512 06   83.7 17711 -77.9 -89.0  57   8.3  16
466920 2020060512 02   82.0 17830 -78.2 -89.5  68   8.1  16
466920 2020060512 06   78.8 18059 -76.3 -89.0 117   6.9  13
466920 2020060512 06   76.0 18264 -76.3 -89.6 102   5.6  11
466920 2020060512 02   75.2 18329 -76.6 -89.9 114   6.1  11
466920 2020060512 06   73.9 18428 -75.4 -89.4 139   8.2  10
466920 2020060512 10   70.0 18742 -73.6 -89.9 119   7.3   7
466920 2020060512 06   68.4 18873 -73.0 -90.1 113  10.6   6
466920 2020060512 06   67.0 18999 -72.6 -90.6 119   6.0   5
466920 2020060512 02   66.6 19036 -72.6 -91.1 111   4.1   5
466920 2020060512 04   66.0 19088 -71.4 -91.0  78   3.0   4
466920 2020060512 06   64.8 19199 -68.7 -90.9  53   5.1   3
466920 2020060512 06   62.2 19442 -66.3 -90.8 112   8.3   2
466920 2020060512 02   61.4 19516 -66.0 -90.3 121   8.0   2
466920 2020060512 06   58.6 19805 -67.0 -89.5 123   6.3   3
466920 2020060512 06   57.9 19874 -67.5 -89.5 120   5.0   3
466920 2020060512 20   55.6 20127 -67.5 -89.6  47   5.7   3
466920 2020060600 01 1005.4 00011  29.1  22.9 277   1.1  69
466920 2020060600 10 1000.0 00058  28.2  22.9 267   0.1  73
466920 2020060600 02  970.2 00327  26.3  22.0 354   2.6  77
466920 2020060600 02  967.3 00354  27.0  21.1 355   2.9  69
466920 2020060600 02  951.2 00502  26.4  19.6 313   2.2  66
466920 2020060600 10  925.0 00749  24.4  18.9 277   2.9  71
466920 2020060600 06  876.0 01225  21.6  15.9 234  11.7  69
466920 2020060600 10  850.0 01488  20.6  14.6 239  14.8  68
466920 2020060600 06  837.4 01616  19.8  13.9 245  15.6  68
466920 2020060600 02  835.1 01641  19.8  13.8 245  15.7  68
466920 2020060600 02  829.0 01701  19.8  13.8 246  15.7  68
466920 2020060600 06  767.3 02365  15.0  11.1 223  15.6  77
466920 2020060600 10  700.0 03137   9.7   9.7 230  15.3 100
466920 2020060600 02  696.4 03181   9.4   9.2 230  15.6  98
466920 2020060600 02  640.8 03870   6.8  -1.2 239  15.5  56
466920 2020060600 02  609.2 04281   4.1   0.1 238  17.9  75
466920 2020060600 02  510.9 05694  -4.0 -11.2 248  21.8  57
466920 2020060600 10  500.0 05864  -5.0 -15.1 248  21.9  44
466920 2020060600 02  487.8 06057  -5.9 -19.8 250  22.9  32
466920 2020060600 06  476.6 06240  -7.4 -18.0 250  23.5  42
466920 2020060600 02  468.3 06375  -8.3 -17.7 249  22.5  46
466920 2020060600 02  465.6 06421  -8.6 -21.9 249  22.0  33
466920 2020060600 02  458.2 06545  -8.9 -27.7 247  21.1  20
466920 2020060600 02  430.9 07018 -11.8 -20.3 245  20.4  49
466920 2020060600 02  403.7 07514 -14.5 -33.6 243  21.4  18
466920 2020060600 10  400.0 07583 -15.0 -25.3 245  21.1  40
466920 2020060600 02  395.1 07678 -15.6 -23.3 247  20.5  51
466920 2020060600 02  392.4 07729 -15.8 -36.0 248  20.0  16
466920 2020060600 02  369.2 08183 -19.1 -25.5 245  18.0  56
466920 2020060600 02  359.8 08375 -19.7 -32.6 241  18.5  30
466920 2020060600 02  358.1 08411 -19.9 -26.1 241  18.9  57
466920 2020060600 02  355.0 08477 -20.2 -30.5 242  19.4  39
466920 2020060600 02  343.8 08712 -22.0 -34.0 243  19.7  32
466920 2020060600 02  331.0 08990 -24.0 -28.7 249  18.2  65
466920 2020060600 02  305.9 09562 -28.9 -38.9 239  18.3  37
466920 2020060600 10  300.0 09699 -30.1 -37.2 239  17.3  50
466920 2020060600 02  299.4 09712 -30.2 -36.9 240  17.2  52
466920 2020060600 02  295.8 09801 -30.4 -38.5 243  16.1  45
466920 2020060600 02  294.9 09820 -30.4 -34.6 243  15.8  66
466920 2020060600 02  272.8 10370 -34.2 -37.7 245  13.3  71
466920 2020060600 06  270.4 10432 -34.7 -38.8 246  12.8  66
466920 2020060600 06  255.5 10827 -37.6 -45.1 229  11.3  45
466920 2020060600 02  255.1 10837 -37.6 -45.4 229  11.2  44
466920 2020060600 02  250.6 10959 -38.6 -44.6 230  11.5  53
466920 2020060600 10  250.0 10974 -38.7 -45.2 230  11.6  50
466920 2020060600 06  209.1 12178 -49.0 -57.2 254  13.5  38
466920 2020060600 02  202.5 12385 -50.1 -62.4 274  11.1  22
466920 2020060600 06  202.2 12394 -50.2 -62.3 275  11.1  23
466920 2020060600 10  200.0 12466 -50.9 -61.1 273  11.1  29
466920 2020060600 02  187.8 12871 -54.8 -61.5 270  12.0  43
466920 2020060600 06  180.4 13128 -56.4 -65.7 260  10.8  30
466920 2020060600 02  177.3 13238 -57.2 -68.9 266  12.1  22
466920 2020060600 06  161.7 13814 -61.5 -64.7 278  14.8  65
466920 2020060600 02  157.7 13969 -62.8 -63.9 278  14.9  87
466920 2020060600 10  150.0 14275 -65.6 -66.6 275  14.7  88
466920 2020060600 02  149.9 14280 -65.7 -66.6 275  14.7  88
466920 2020060600 02  140.1 14684 -68.8 -72.4 261  16.7  59
466920 2020060600 02  139.0 14732 -69.0 -73.8 263  17.7  51
466920 2020060600 06  136.6 14835 -68.3 -78.5 265  18.8  23
466920 2020060600 02  135.6 14880 -68.6 -79.6 266  18.6  20
466920 2020060600 02  125.6 15337 -70.8 -77.7 281  14.1  37
466920 2020060600 06  121.8 15517 -71.6 -82.2 279  13.9  20
466920 2020060600 06  117.9 15713 -71.9 -84.6 296  12.9  14
466920 2020060600 02  115.5 15832 -71.3 -85.2 292  10.0  12
466920 2020060600 06  115.3 15844 -71.3 -85.2 291   9.7  12
466920 2020060600 06  111.1 16060 -71.8 -84.8 247   5.1  13
466920 2020060600 12  100.0 16676 -74.2 -87.2 242   4.3  13
466920 2020060600 06   97.1 16846 -75.8 -87.9 232   5.0  14
466920 2020060600 03   90.5 17252 -78.6 -88.3 279   2.3  20
466920 2020060600 04   89.4 17324 -78.2 -88.2 194   0.3  20
466920 2020060600 02   79.2 18019 -73.9 -89.7  27   4.9   8
466920 2020060600 06   78.9 18036 -74.0 -89.7  30   5.0   8
466920 2020060600 06   70.1 18722 -76.4 -89.6   5   8.7  12
466920 2020060600 10   70.0 18735 -76.5 -89.7   6   8.7  12
466920 2020060600 02   69.5 18780 -76.7 -89.8  13   8.3  12
466920 2020060600 06   67.6 18934 -76.2 -89.9  50   5.6  11
466920 2020060600 06   65.7 19099 -76.1 -90.4  34   4.1   9
466920 2020060600 04   63.0 19342 -73.6 -90.7  48  11.3   6
466920 2020060600 02   61.2 19516 -73.0 -91.4  75   8.9   5
466920 2020060600 06   60.8 19555 -72.4 -91.3  70   7.7   4
466920 2020060600 04   60.0 19625 -70.9 -90.8  47   6.5   4
466920 2020060600 06   59.4 19686 -70.8 -91.1  31   7.2   4
466920 2020060600 06   58.4 19793 -69.5 -91.4  33   9.3   3
466920 2020060600 06   55.2 20133 -65.4 -91.0  92  10.4   1
466920 2020060600 02   54.7 20180 -64.4 -90.5  96  10.1   1
466920 2020060600 06   53.8 20284 -65.0 -90.4  98   8.1   2
466920 2020060600 06   51.7 20533 -62.6 -89.9  63   9.0   1
466920 2020060600 10   50.0 20735 -61.7 -88.9  77  12.6   1
466920 2020060600 06   47.3 21073 -61.7 -89.0  81  13.2   1
466920 2020060600 06   45.4 21327 -60.7 -88.7 110  11.0   1
466920 2020060600 06   43.7 21570 -58.8 -88.0  95  10.9   1
466920 2020060600 02   43.5 21596 -58.8 -87.9  95  11.0   1
466920 2020060600 06   42.1 21802 -58.9 -87.7 113  11.5   1
466920 2020060600 06   39.0 22285 -60.6 -87.8  97  11.4   1
466920 2020060600 04   37.5 22520 -60.8 -88.3 106  14.7   1
466920 2020060600 02   37.0 22617 -61.2 -88.5 107  13.3   1
466920 2020060600 20   34.0 23156 -57.7 -87.5 114   8.2   1
466920 2020060612 01 1004.9 00011  29.8  24.2 206   1.4  72
466920 2020060612 10 1000.0 00056  29.2  24.2 216   3.0  74
466920 2020060612 06  954.6 00469  25.9  23.1 259   5.1  84
466920 2020060612 10  925.0 00746  23.2  22.6 257   9.0  96
466920 2020060612 02  887.8 01103  20.6  20.2 243  15.3  97
466920 2020060612 02  872.2 01258  22.4  15.8 239  18.1  66
466920 2020060612 10  850.0 01482  20.9  14.1 235  18.7  64
466920 2020060612 06  846.9 01515  20.7  14.0 235  18.7  65
466920 2020060612 02  834.9 01636  20.2  12.6 235  18.0  61
466920 2020060612 02  780.6 02215  15.5  10.0 240  17.1  69
466920 2020060612 02  765.5 02381  13.7  13.4 243  17.3  98
466920 2020060612 02  764.3 02393  13.6  13.3 243  17.3  97
466920 2020060612 06  719.6 02901  11.7   9.5 253  16.7  86
466920 2020060612 10  700.0 03132  10.7   5.8 245  17.3  71
466920 2020060612 02  698.6 03148  10.6   5.7 244  17.2  71
466920 2020060612 02  690.2 03250  11.0   3.8 240  17.2  61
466920 2020060612 06  684.9 03314  10.7   3.6 239  17.7  61
466920 2020060612 06  636.8 03917   7.1   1.2 247  18.9  65
466920 2020060612 10  500.0 05863  -5.1  -7.2 240  12.1  85
466920 2020060612 02  493.9 05961  -6.0  -7.1 239  12.3  91
466920 2020060612 02  469.0 06364  -7.9  -8.5 245  11.3  95
466920 2020060612 06  451.5 06662  -8.7 -10.7 240   8.3  85
466920 2020060612 02  447.6 06726  -8.8 -11.1 245   7.4  83
466920 2020060612 02  442.5 06815  -8.8 -12.1 261   6.4  77
466920 2020060612 06  434.4 06958 -10.0 -12.6 283   6.4  81
466920 2020060612 04  415.9 07292 -12.8 -14.1 309   4.3  89
466920 2020060612 06  410.8 07386 -13.5 -14.7 317   5.0  90
466920 2020060612 02  409.4 07414 -13.7 -14.7 317   5.2  92
466920 2020060612 10  400.0 07589 -14.7 -17.2 316   6.5  81
466920 2020060612 02  380.9 07958 -16.7 -21.4 312   9.5  66
466920 2020060612 06  378.0 08015 -16.9 -21.4 311   8.7  68
466920 2020060612 02  352.4 08538 -21.2 -22.7 285   7.4  88
466920 2020060612 06  350.4 08579 -21.5 -23.3 284   7.7  85
466920 2020060612 06  322.5 09185 -25.5 -28.1 287  10.4  78
466920 2020060612 06  309.5 09484 -27.4 -30.6 305  10.0  74
466920 2020060612 02  301.3 09679 -29.1 -31.5 297   8.7  80
466920 2020060612 10  300.0 09708 -29.3 -32.4 298   9.0  75
466920 2020060612 06  292.1 09898 -30.4 -34.9 300   8.2  64
466920 2020060612 02  276.0 10300 -32.9 -38.7 282  13.5  55
466920 2020060612 06  268.3 10497 -34.6 -39.1 265  13.6  63
466920 2020060612 02  262.1 10661 -36.1 -38.8 264  13.7  76
466920 2020060612 02  250.8 10966 -38.5 -44.0 267  13.9  56
466920 2020060612 10  250.0 10984 -38.6 -43.7 267  14.1  59
466920 2020060612 02  240.4 11251 -41.0 -44.6 261  16.6  68
466920 2020060612 02  230.8 11530 -43.1 -57.0 256  15.9  20
466920 2020060612 02  224.1 11728 -44.7 -58.5 257  16.3  20
466920 2020060612 10  200.0 12478 -51.4 -60.8 254  18.7  32
466920 2020060612 06  176.5 13275 -58.1 -63.1 245  18.8  53
466920 2020060612 02  176.0 13291 -58.3 -62.9 245  18.8  55
466920 2020060612 02  168.7 13558 -60.2 -66.7 255  19.3  43
466920 2020060612 02  160.9 13853 -62.9 -64.9 267  20.0  76
466920 2020060612 02  156.8 14011 -63.5 -69.2 273  20.9  47
466920 2020060612 06  156.3 14030 -63.7 -69.4 273  21.0  46
466920 2020060612 02  150.3 14274 -65.1 -71.8 271  16.9  40
466920 2020060612 10  150.0 14282 -65.1 -71.8 271  16.9  40
466920 2020060612 02  136.0 14870 -69.7 -73.0 266  14.6  62
466920 2020060612 06  135.6 14888 -69.7 -73.2 266  14.4  61
466920 2020060612 02  130.8 15103 -69.6 -72.0 278  12.5  71
466920 2020060612 06  126.2 15314 -70.2 -75.5 284   9.4  47
466920 2020060612 04  121.6 15533 -70.8 -82.7 264   6.6  16
466920 2020060612 02  118.9 15669 -72.0 -86.2 252   7.2  11
466920 2020060612 06  117.6 15731 -72.6 -85.0 246   7.6  15
466920 2020060612 06  114.7 15882 -73.5 -82.3 256   8.4  26
466920 2020060612 06  109.8 16135 -73.7 -85.7 301  10.2  15
466920 2020060612 12  100.0 16679 -75.5 -87.1 300   9.1  16
466920 2020060612 03   99.9 16686 -75.6 -87.1 300   9.1  16
466920 2020060612 06   95.3 16960 -75.7 -87.3 269   5.8  16
466920 2020060612 02   93.7 17057 -76.3 -88.4 275   5.4  14
466920 2020060612 02   91.6 17187 -73.9 -88.0 300   6.4  10
466920 2020060612 06   89.5 17326 -74.1 -88.5 320   8.2  10
466920 2020060612 02   85.6 17580 -75.7 -88.8 328  10.0  12
466920 2020060612 06   83.2 17746 -75.6 -88.8 332   5.0  12
466920 2020060612 02   77.4 18168 -73.2 -89.2   1   4.4   8
466920 2020060612 06   76.8 18212 -73.4 -89.3   8   5.0   8
466920 2020060612 06   72.3 18565 -74.2 -89.4  57   6.3   9
466920 2020060612 02   70.3 18728 -75.0 -90.4  37   6.9   8
466920 2020060612 10   70.0 18752 -74.5 -90.2  34   7.3   8
466920 2020060612 06   69.6 18781 -73.9 -90.1  32   7.6   7
466920 2020060612 06   68.3 18895 -72.6 -89.7  45   7.7   6
466920 2020060612 06   64.6 19228 -71.3 -90.4 134   5.4   4
466920 2020060612 04   62.9 19378 -71.8 -91.0  97   2.2   4
466920 2020060612 06   61.6 19507 -69.9 -90.7  77   5.1   3
466920 2020060612 06   59.9 19670 -68.7 -90.9  92   8.5   3
466920 2020060612 02   55.2 20167 -65.8 -90.0 112   3.9   2
466920 2020060612 06   53.1 20402 -66.5 -90.1  56   6.5   2
466920 2020060612 04   51.4 20590 -66.2 -90.2  67  11.1   2
466920 2020060612 02   50.4 20718 -66.0 -90.7  73   9.0   2
466920 2020060612 10   50.0 20763 -65.6 -90.7  80   7.7   2
466920 2020060612 06   49.2 20859 -64.3 -90.8  95   5.1   1
466920 2020060612 04   47.7 21053 -61.6 -90.1  75   1.6   1
466920 2020060612 06   46.7 21187 -60.2 -89.8  29   5.1   1
466920 2020060612 02   45.3 21368 -58.8 -88.8  54   7.2   1
466920 2020060612 20   45.2 21391 -58.8 -88.7  54   7.3   1
466920 2020060700 01 1006.1 00011  29.0  23.5 188   0.2  72
466920 2020060700 10 1000.0 00065  28.2  22.4 219   0.7  70
466920 2020060700 06  976.4 00278  27.0  20.2 241   5.1  66
466920 2020060700 02  967.8 00355  26.7  19.0 240   6.7  62
466920 2020060700 10  925.0 00755  23.3  18.8 242  11.6  76
466920 2020060700 02  873.9 01250  18.7  18.3 242  16.8  97
466920 2020060700 04  867.7 01309  18.7  18.7 242  17.1 100
466920 2020060700 10  850.0 01487  18.6  14.2 237  15.2  75
466920 2020060700 02  836.1 01630  17.9  13.3 235  15.0  74
466920 2020060700 06  806.6 01936  16.5  12.8 231  15.9  79
466920 2020060700 02  732.8 02748  11.1  11.1 247  14.0 100
466920 2020060700 06  706.6 03054  10.3   8.5 264  15.5  88
466920 2020060700 02  706.1 03059  10.3   8.3 264  15.6  87
466920 2020060700 02  701.0 03119  10.6   7.3 264  15.9  80
466920 2020060700 10  700.0 03131  10.5   7.2 263  15.9  80
466920 2020060700 02  647.8 03772   5.7   4.9 273  15.4  94
466920 2020060700 06  629.9 04001   5.0   2.8 270  17.3  85
466920 2020060700 02  585.9 04591   2.4   0.6 268  14.1  88
466920 2020060700 02  581.6 04651   2.9  -0.3 267  12.6  79
466920 2020060700 02  566.7 04862   2.9  -3.3 254  10.1  63
466920 2020060700 06  566.3 04868   2.8  -3.3 254  10.0  63
466920 2020060700 06  523.0 05507  -1.6  -4.7 285  10.4  79
466920 2020060700 10  500.0 05864  -3.9  -7.3 279   7.1  77
466920 2020060700 06  494.3 05953  -4.3  -7.9 276   6.1  75
466920 2020060700 02  463.0 06466  -8.3  -9.9 259   7.3  88
466920 2020060700 06  459.2 06531  -8.6 -10.2 257   7.2  87
466920 2020060700 02  435.3 06942 -11.3 -11.3 258   8.9 100
466920 2020060700 02  403.2 07527 -13.8 -20.6 258   8.4  56
466920 2020060700 10  400.0 07591 -14.2 -19.4 259   8.0  64
466920 2020060700 02  392.2 07739 -15.2 -18.3 264   8.2  77
466920 2020060700 06  387.4 07832 -15.8 -20.0 262   8.6  69
466920 2020060700 02  373.1 08116 -17.6 -25.6 276   7.7  49
466920 2020060700 06  356.5 08454 -19.9 -25.8 299   9.7  59
466920 2020060700 02  341.6 08767 -21.6 -29.5 310  12.0  49
466920 2020060700 02  340.6 08791 -21.7 -29.1 310  12.2  51
466920 2020060700 06  336.1 08886 -22.5 -28.9 307  12.6  56
466920 2020060700 02  315.3 09354 -26.2 -31.2 304  12.4  63
466920 2020060700 10  300.0 09712 -29.0 -36.9 304  12.1  46
466920 2020060700 06  298.1 09757 -29.3 -37.6 305  12.5  44
466920 2020060700 02  282.4 10138 -32.5 -40.1 292   8.7  47
466920 2020060700 02  278.2 10247 -33.2 -48.2 290   8.2  21
466920 2020060700 06  263.5 10624 -36.6 -46.6 265   8.7  35
466920 2020060700 02  260.0 10714 -37.5 -46.3 269   8.9  39
466920 2020060700 06  256.6 10806 -38.3 -47.6 273   7.8  37
466920 2020060700 10  250.0 10987 -39.7 -50.4 260   6.7  31
466920 2020060700 06  243.1 11177 -41.1 -55.7 253   5.8  19
466920 2020060700 02  238.6 11303 -42.0 -56.3 266   7.0  19
466920 2020060700 06  229.2 11574 -44.6 -55.8 275   8.2  28
466920 2020060700 10  200.0 12470 -52.5 -60.7 289  15.3  36
466920 2020060700 02  199.7 12481 -52.6 -60.7 289  15.3  37
466920 2020060700 02  195.1 12629 -53.9 -66.8 291  15.5  19
466920 2020060700 02  180.4 13127 -58.6 -68.0 293  17.5  29
466920 2020060700 04  178.7 13187 -59.0 -68.8 292  17.8  27
466920 2020060700 02  168.2 13562 -61.4 -72.5 294  16.3  22
466920 2020060700 06  159.0 13910 -62.5 -73.2 299  14.8  23
466920 2020060700 02  151.3 14219 -64.2 -78.2 284   9.9  13
466920 2020060700 04  150.3 14258 -64.4 -78.3 282   9.8  14
466920 2020060700 10  150.0 14270 -64.5 -78.4 282   9.8  14
466920 2020060700 06  137.7 14786 -69.2 -78.0 261  12.8  28
466920 2020060700 02  131.7 15053 -70.8 -78.6 274  13.6  31
466920 2020060700 02  129.1 15172 -71.4 -80.7 284  14.7  25
466920 2020060700 04  125.3 15346 -69.3 -86.3 297  18.2   7
466920 2020060700 02  123.0 15456 -68.8 -87.6 303  17.3   5
466920 2020060700 06  116.7 15772 -70.0 -87.3 320  14.3   7
466920 2020060700 04  107.5 16260 -72.1 -87.5 331  10.8   9
466920 2020060700 02  100.1 16677 -74.3 -88.3 335  15.1  11
466920 2020060700 10  100.0 16682 -74.3 -88.2 335  15.1  11
466920 2020060700 06   95.9 16927 -75.4 -88.8 334  17.5  11
466920 2020060700 03   94.9 16983 -75.8 -89.4 338  16.4  11
466920 2020060700 06   91.4 17200 -75.7 -89.1 359  10.1  11
466920 2020060700 06   83.4 17734 -76.3 -88.9 359   8.7  13
466920 2020060700 06   80.4 17938 -76.2 -88.9  17   5.1  13
466920 2020060700 04   78.0 18114 -76.8 -89.2  39   3.1  13
466920 2020060700 02   76.9 18199 -77.2 -89.8  14   4.1  13
466920 2020060700 06   75.1 18337 -76.3 -89.8 357   7.8  11
466920 2020060700 10   70.0 18742 -73.7 -91.2  12  11.6   6
466920 2020060700 06   68.7 18847 -73.1 -91.3  22  10.5   5
466920 2020060700 06   66.6 19032 -72.7 -91.6   1  11.9   4
466920 2020060700 04   65.0 19172 -71.5 -91.8  16  13.2   3
466920 2020060700 06   61.8 19476 -68.6 -92.0  65   9.0   2
466920 2020060700 06   57.5 19903 -66.8 -92.2  63   7.5   1
466920 2020060700 04   53.4 20358 -64.4 -92.9  42   7.8   1
466920 2020060700 06   52.6 20444 -63.6 -92.9  35   9.7   1
466920 2020060700 02   52.1 20509 -62.9 -92.7  35  11.7   1
466920 2020060700 06   50.7 20671 -62.9 -92.6  37  14.4   1
466920 2020060700 10   50.0 20762 -62.6 -92.2  47  15.4   1
466920 2020060700 04   49.1 20877 -62.4 -92.3  64  16.0   1
466920 2020060700 20   47.3 21123 -62.1 -92.1  79  15.7   1
466920 2020060712 01 1007.0 00011  25.2  24.2  23   0.2  94
466920 2020060712 02 1002.9 00046  26.0  23.6 181   1.0  86
466920 2020060712 10 1000.0 00073  25.7  23.4 182   1.2  87
466920 2020060712 02  974.6 00301  23.6  22.4 234   4.8  93
466920 2020060712 06  973.6 00308  23.6  22.2 235   5.1  92
466920 2020060712 06  931.8 00693  21.9  21.3 246  10.6  96
466920 2020060712 10  925.0 00757  21.5  20.6 243  10.5  94
466920 2020060712 02  852.4 01465  18.7  15.6 234  14.7  82
466920 2020060712 10  850.0 01490  18.5  16.0 234  14.6  85
466920 2020060712 06  796.1 02050  15.4  12.1 231  15.9  80
